ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,is_cancelled_disputed,price_cap_ratio,is_price_mismatch_severe,is_price_below_msrp,is_qty_outlier,is_price_outlier,anomaly_count,is_any_anomaly,is_multi_flagged,severity_score,severity_level
10231,49,100.0,1,6952.12,2004-03-19,Shipped,1,3,2004,Classic Cars,173,S12_3891,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium,False,1.4188,False,True,False,False,1,True,False,1,Low
10208,20,100.0,12,3114.4,2004-01-02,Shipped,1,1,2004,Classic Cars,173,S12_3891,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,False,1.5572,False,True,False,False,1,True,False,1,Low
10176,50,100.0,1,7872.5,2003-11-06,Shipped,4,11,2003,Classic Cars,173,S12_3891,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,False,1.5745,False,True,False,False,1,True,False,1,Low
10153,49,100.0,10,7036.89,2003-09-28,Shipped,3,9,2003,Classic Cars,173,S12_3891,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,False,1.4361000000000002,False,True,False,False,1,True,False,1,Low
10230,42,100.0,3,7238.28,2004-03-15,Shipped,1,3,2004,Classic Cars,143,S18_4027,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Large,False,1.7234,True,False,False,False,1,True,False,1,Low
10196,27,100.0,8,4537.08,2003-11-26,Shipped,4,11,2003,Classic Cars,143,S18_4027,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,,Murphy,Leslie,Medium,False,1.6804,True,False,False,False,1,True,False,1,Low
10386,22,57.55,6,1266.1,2005-03-01,Resolved,1,3,2005,Vintage Cars,105,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10373,50,60.49,6,3024.5,2005-01-31,Shipped,1,1,2005,Vintage Cars,105,S18_3856,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10351,20,100.0,2,3374.6,2004-12-03,Shipped,4,12,2004,Vintage Cars,105,S18_3856,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,False,1.6873,True,False,False,False,1,True,False,1,Low
10379,32,70.83,4,2266.56,2005-02-10,Shipped,1,2,2005,Classic Cars,141,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10391,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,False,2.5287,True,False,False,False,1,True,False,1,Low
10356,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Large,False,2.025,True,False,False,False,1,True,False,1,Low
10386,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Planes,109,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,109,S24_1785,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10367,38,38.5,11,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10343,27,36.21,6,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,50,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10241,21,40.25,10,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10380,24,100.0,2,4536.0,2005-02-16,Shipped,1,2,2005,Classic Cars,71,S18_4933,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,False,1.89,True,False,False,False,1,True,False,1,Low
10378,49,67.14,8,3289.86,2005-02-10,Shipped,1,2,2005,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10363,28,58.18,13,1629.04,2005-01-06,Shipped,1,1,2005,Classic Cars,148,S18_4721,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10355,25,100.0,2,4203.5,2004-12-07,Shipped,4,12,2004,Classic Cars,148,S18_4721,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,False,1.6814,True,False,False,False,1,True,False,1,Low
10319,45,100.0,3,7901.1,2004-11-03,Shipped,4,11,2004,Classic Cars,148,S18_4721,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,,Kuo,Kee,Large,False,1.7558,True,False,False,False,1,True,False,1,Low
10382,39,100.0,2,7827.3,2005-02-17,Shipped,1,2,2005,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large,False,2.007,True,False,False,False,1,True,False,1,Low
10358,30,100.0,8,5302.8,2004-12-10,Shipped,4,12,2004,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,False,1.7676,True,False,False,False,1,True,False,1,Low
10348,29,100.0,6,7110.8,2004-11-01,Shipped,4,11,2004,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Large,False,2.452,True,False,False,False,1,True,False,1,Low
10324,38,100.0,6,6832.02,2004-11-05,Shipped,4,11,2004,Vintage Cars,50,S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Medium,False,1.7979,True,False,False,False,1,True,False,1,Low
10391,24,100.0,1,4042.08,2005-03-09,Shipped,1,3,2005,Vintage Cars,44,S24_2022,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,False,1.6842,True,False,False,False,1,True,False,1,Low
10350,34,50.33,7,1711.22,2004-12-02,Shipped,4,12,2004,Ships,122,S24_2011,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10117,39,100.0,8,5938.14,2003-04-16,Shipped,2,4,2003,Classic Cars,173,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,False,1.5226000000000002,False,True,False,False,1,True,False,1,Low
10105,29,100.0,14,4566.05,2003-02-11,Shipped,1,2,2003,Classic Cars,173,S12_3891,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,False,1.5745,False,True,False,False,1,True,False,1,Low
10413,47,100.0,3,8236.75,2005-05-05,Shipped,2,5,2005,Classic Cars,151,S12_3148,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Large,False,1.7525,True,False,False,False,1,True,False,1,Low
10358,49,55.34,5,2711.66,2004-12-10,Shipped,4,12,2004,Classic Cars,151,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,0.9999999999999998,False,True,False,False,1,True,False,1,Low
10324,27,54.33,1,1466.91,2004-11-05,Shipped,4,11,2004,Classic Cars,151,S12_3148,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10293,24,100.0,9,4242.24,2004-09-09,Shipped,3,9,2004,Classic Cars,151,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,False,1.7675999999999998,True,False,False,False,1,True,False,1,Low
10247,25,100.0,3,4381.25,2004-05-05,Shipped,2,5,2004,Classic Cars,151,S12_3148,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,False,1.7525,True,False,False,False,1,True,False,1,Low
10176,47,100.0,3,8378.69,2003-11-06,Shipped,4,11,2003,Classic Cars,151,S12_3148,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,False,1.7827000000000002,True,False,False,False,1,True,False,1,Low
10104,34,100.0,1,5958.5,2003-01-31,Shipped,1,1,2003,Classic Cars,151,S12_3148,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,False,1.7525,True,False,False,False,1,True,False,1,Low
10375,49,78.92,13,3867.08,2005-02-03,Shipped,1,2,2005,Motorcycles,150,S12_2823,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10362,22,100.0,1,3877.06,2005-01-05,Shipped,1,1,2005,Motorcycles,150,S12_2823,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Medium,False,1.7623,True,False,False,False,1,True,False,1,Low
10309,26,100.0,4,4660.24,2004-10-15,Shipped,4,10,2004,Motorcycles,150,S12_2823,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,False,1.7924,True,False,False,False,1,True,False,1,Low
10337,29,71.97,4,2087.13,2004-11-21,Shipped,4,11,2004,Ships,122,S24_2011,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10363,21,100.0,8,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,76,S24_2000,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium,False,1.7122,True,False,False,False,1,True,False,1,Low
10281,20,40.66,2,813.2,2004-08-19,Shipped,3,8,2004,Classic Cars,35,S24_2840,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10259,31,33.24,5,1030.44,2004-06-15,Shipped,2,6,2004,Classic Cars,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10246,49,36.07,6,1767.43,2004-05-05,Shipped,2,5,2004,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10229,33,32.88,2,1085.04,2004-03-11,Shipped,1,3,2004,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,0.9999999999999998,False,False,False,True,1,True,False,1,Low
10219,21,40.31,3,846.51,2004-02-10,Shipped,1,2,2004,Classic Cars,35,S24_2840,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10207,42,29.7,8,1247.4,2003-12-09,Shipped,4,12,2003,Classic Cars,35,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,,Franco,Valarie,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10195,32,28.29,7,905.28,2003-11-25,Shipped,4,11,2003,Classic Cars,35,S24_2840,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,,Frick,Steve,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10184,42,31.82,7,1336.44,2003-11-14,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10175,37,31.12,2,1151.44,2003-11-06,Shipped,4,11,2003,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10165,27,31.82,13,859.14,2003-10-22,Shipped,4,10,2003,Classic Cars,35,S24_2840,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10151,30,40.31,4,1209.3,2003-09-21,Shipped,3,9,2003,Classic Cars,35,S24_2840,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,False,0.9999999999999998,False,False,False,True,1,True,False,1,Low
10127,39,38.19,12,1489.41,2003-06-03,Shipped,2,6,2003,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10114,24,30.06,1,721.44,2003-04-01,Shipped,2,4,2003,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10104,44,39.6,10,1742.4,2003-01-31,Shipped,1,1,2003,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10412,70,100.0,10,8498.0,2005-05-03,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,False,1.214,False,False,True,False,1,True,False,1,Low
10371,20,100.0,5,3449.4,2005-01-23,Shipped,1,1,2005,Trucks and Buses,127,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,False,1.7247,True,False,False,False,1,True,False,1,Low
10203,21,37.0,2,777.0,2003-12-02,Shipped,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10192,30,30.59,13,917.7,2003-11-20,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10171,36,35.49,4,1277.64,2003-11-05,Shipped,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10160,42,37.0,2,1554.0,2003-10-11,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10135,20,35.87,1,717.4,2003-07-02,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10122,39,30.96,4,1207.44,2003-05-08,Shipped,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10109,29,32.1,6,930.9,2003-03-10,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10332,44,42.26,11,1859.44,2004-11-17,Shipped,4,11,2004,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10425,31,33.24,5,1030.44,2005-05-31,In Process,2,5,2005,Classic Cars,35,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10412,30,36.07,6,1082.1,2005-05-03,Shipped,2,5,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10394,46,38.9,6,1789.4,2005-03-15,Shipped,1,3,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10349,36,37.13,3,1336.68,2004-12-01,Shipped,4,12,2004,Classic Cars,35,S24_2840,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10335,33,37.13,2,1225.29,2004-11-19,Shipped,4,11,2004,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small,False,0.9999999999999998,False,False,False,True,1,True,False,1,Low
10314,39,37.13,15,1448.07,2004-10-22,Shipped,4,10,2004,Classic Cars,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10305,48,31.47,6,1510.56,2004-10-13,Shipped,4,10,2004,Classic Cars,35,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,,Hernandez,Marta,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10292,39,30.06,9,1172.34,2004-09-08,Shipped,3,9,2004,Classic Cars,35,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10180,40,100.0,8,6747.6,2003-11-11,Shipped,4,11,2003,Motorcycles,150,S12_2823,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium,False,1.6869,True,False,False,False,1,True,False,1,Low
10145,49,100.0,5,8339.8,2003-08-25,Shipped,3,8,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Large,False,1.702,True,False,False,False,1,True,False,1,Low
10391,39,63.2,9,2464.8,2005-03-09,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10370,49,100.0,8,8470.14,2005-01-20,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Large,False,1.7286,True,False,False,False,1,True,False,1,Low
10322,27,100.0,9,4784.13,2004-11-04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium,False,1.7719,True,False,False,False,1,True,False,1,Low
10395,33,69.12,1,2280.96,2005-03-17,Shipped,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10382,34,100.0,10,3823.64,2005-02-17,Shipped,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,False,1.1246,False,True,False,False,1,True,False,1,Low
10371,32,100.0,6,3560.64,2005-01-23,Shipped,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium,False,1.1127,False,True,False,False,1,True,False,1,Low
10359,42,100.0,8,4764.48,2004-12-15,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,False,1.1344,False,True,False,False,1,True,False,1,Low
10348,48,52.36,8,2513.28,2004-11-01,Shipped,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Small,False,1.0000000000000002,False,True,False,False,1,True,False,1,Low
10336,33,57.22,10,1888.26,2004-11-20,Shipped,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10325,42,64.0,8,2688.0,2004-11-05,Shipped,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10287,36,39.65,6,1427.4,2004-08-30,Shipped,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,False,1.0000000000000002,False,False,False,True,1,True,False,1,Low
10278,31,38.89,8,1205.59,2004-08-06,Shipped,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10266,34,40.4,8,1373.6,2004-07-06,Shipped,3,7,2004,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10225,42,36.63,3,1538.46,2004-02-22,Shipped,1,2,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,False,1.0,False,False,False,True,1,True,False,1,Low
10419,12,100.0,13,1961.28,2005-05-17,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,False,1.6344,False,True,False,False,1,True,False,1,Low
10389,26,99.04,4,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10375,45,76.0,7,3420.0,2005-02-03,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10363,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10341,45,79.65,2,3584.25,2004-11-24,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,False,1.0,False,True,False,False,1,True,False,1,Low
10329,41,71.47,5,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Small,False,1.0,False,True,False,False,1,True,False,1,Low
10300,33,100.0,5,5521.89,2003-10-04,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,False,1.6733,False,True,False,False,1,True,False,1,Low
